FID,Elevat,Slope,ShrubCov,x_wgs,y_wgs
6719,689,0.4774540,0.0128000,260097.702052000007825,3888844.050133999902755
6720,689,1.0675200,0.0000000,260127.702052000007825,3888844.050133999902755
6721,690,2.8624101,0.0056000,260157.702052000007825,3888844.050133999902755
6722,692,2.7199199,0.0012000,260187.702052000007825,3888844.050133999902755
6723,693,0.6752060,0.0008000,260217.702052000007825,3888844.050133999902755
6724,691,0.4774540,0.0016000,260247.702052000007825,3888844.050133999902755
6725,693,3.0169599,0.0028000,260277.702052000007825,3888844.050133999902755
6726,694,2.1343000,0.0120000,260307.702052000007825,3888844.050133999902755
6727,695,1.0127500,0.0004000,260337.702052000007825,3888844.050133999902755
6728,695,0.4774540,0.0196000,260367.702052000007825,3888844.050133999902755
6729,695,1.0675200,0.0012000,260397.702052000007825,3888844.050133999902755
6730,695,1.8175200,0.0024000,260427.702052000007825,3888844.050133999902755
6731,696,2.3619900,0.0144000,260457.702052000007825,3888844.050133999902755
6732,697,1.7210100,0.0236000,260487.702052000007825,3888844.050133999902755
6733,697,0.9548410,0.0396000,260517.702052000007825,3888844.050133999902755
6734,698,1.9678600,0.0908000,260547.702052000007825,3888844.050133999902755
6735,699,2.3859401,0.0180000,260577.702052000007825,3888844.050133999902755
6736,701,1.8175200,0.0320000,260607.702052000007825,3888844.050133999902755
6737,701,2.4331400,0.0296000,260637.702052000007825,3888844.050133999902755
6738,703,4.5327101,0.0320000,260667.702052000007825,3888844.050133999902755
6739,706,3.5842500,0.0164000,260697.702052000007825,3888844.050133999902755
6740,707,1.2171201,0.0228000,260727.702052000007825,3888844.050133999902755
6741,707,1.0127500,0.0336000,260757.702052000007825,3888844.050133999902755
6742,708,0.6752060,0.0220000,260787.702052000007825,3888844.050133999902755
6743,708,1.3917600,0.0376000,260817.702052000007825,3888844.050133999902755
6744,709,2.7199199,0.0200000,260847.702052000007825,3888844.050133999902755
6745,710,1.6876000,0.0256000,260877.702052000007825,3888844.050133999902755
6746,709,0.9548410,0.0304000,260907.702052000007825,3888844.050133999902755
6747,710,1.9091500,0.0452000,260937.702052000007825,3888844.050133999902755
6748,711,3.0169599,0.0712000,260967.702052000007825,3888844.050133999902755
6749,713,3.3214300,0.0380000,260997.702052000007825,3888844.050133999902755
6750,714,3.1096301,0.0268000,261027.702052000007825,3888844.050133999902755
6751,716,3.3722899,0.0080000,261057.702052000007825,3888844.050133999902755
6752,718,3.3384700,0.0336000,261087.702052000007825,3888844.050133999902755
6753,720,2.1607900,0.0168000,261117.702052000007825,3888844.050133999902755
6754,720,1.9678600,0.0224000,261147.702052000007825,3888844.050133999902755
6755,722,3.4717400,0.0144000,261177.702052000007825,3888844.050133999902755
6756,724,2.5695000,0.0288000,261207.702052000007825,3888844.050133999902755
6757,724,1.3917600,0.0304000,261237.702052000007825,3888844.050133999902755
6758,725,1.6876000,0.0744000,261267.702052000007825,3888844.050133999902755
6759,726,2.6350300,0.0724000,261297.702052000007825,3888844.050133999902755
6760,728,2.9018199,0.0624000,261327.702052000007825,3888844.050133999902755
6761,729,1.2171201,0.0352000,261357.702052000007825,3888844.050133999902755
6762,729,0.0000000,0.0248000,261387.702052000007825,3888844.050133999902755
6763,729,1.9678600,0.0276000,261417.702052000007825,3888844.050133999902755
6764,731,4.3804898,0.0076000,261447.702052000007825,3888844.050133999902755
6765,733,3.7238700,0.0096000,261477.702052000007825,3888844.050133999902755
6766,734,1.8175200,0.0080000,261507.702052000007825,3888844.050133999902755
6767,734,0.4774540,0.0116000,261537.702052000007825,3888844.050133999902755
6768,734,0.4774540,0.0148000,261567.702052000007825,3888844.050133999902755
6769,734,1.8175200,0.0040000,261597.702052000007825,3888844.050133999902755
6770,735,3.1096301,0.0000000,261627.702052000007825,3888844.050133999902755
6771,736,3.1096301,0.0000000,261657.702052000007825,3888844.050133999902755
6772,737,3.0357201,0.0016000,261687.702052000007825,3888844.050133999902755
6773,738,3.5204101,0.0000000,261717.702052000007825,3888844.050133999902755
6774,740,2.1343000,0.0000000,261747.702052000007825,3888844.050133999902755
6775,740,1.3502200,0.0004000,261777.702052000007825,3888844.050133999902755
6776,741,2.3859401,0.0024000,261807.702052000007825,3888844.050133999902755
6777,740,3.9454801,0.0012000,261837.702052000007825,3888844.050133999902755
6778,739,4.0586600,0.0008000,261867.702052000007825,3888844.050133999902755
6779,740,4.8225398,0.0008000,261897.702052000007825,3888844.050133999902755
6780,741,4.3933802,0.0012000,261927.702052000007825,3888844.050133999902755
6781,741,3.1096301,0.0008000,261957.702052000007825,3888844.050133999902755
6782,741,3.7692399,0.0000000,261987.702052000007825,3888844.050133999902755
6783,745,5.8755698,0.0036000,262017.702052000007825,3888844.050133999902755
6784,747,5.2266998,0.0032000,262047.702052000007825,3888844.050133999902755
6785,749,6.2819400,0.0248000,262077.702052000007825,3888844.050133999902755
6786,753,7.9732299,0.0072000,262107.702052000007825,3888844.050133999902755
6787,756,8.8112297,0.0056000,262137.702052000007825,3888844.050133999902755
6788,760,8.7356901,0.0528000,262167.702051999978721,3888844.050133999902755
6789,763,7.7469702,0.0452000,262197.702051999978721,3888844.050133999902755
6790,765,8.4394503,0.0772000,262227.702051999978721,3888844.050133999902755
6791,768,8.7166996,0.0404000,262257.702051999978721,3888844.050133999902755
6792,771,7.7469702,0.0492000,262287.702051999978721,3888844.050133999902755
6793,775,9.0093899,0.0896000,262317.702051999978721,3888844.050133999902755
6794,781,11.6162004,0.0896000,262347.702051999978721,3888844.050133999902755
6795,787,13.6287003,0.1100000,262377.702051999978721,3888844.050133999902755
6796,795,12.3385000,0.1424000,262407.702051999978721,3888844.050133999902755
6797,800,10.8249998,0.0660000,262437.702051999978721,3888844.050133999902755
6798,806,3.6313901,0.0296000,262467.702051999978721,3888844.050133999902755
6799,803,7.8326302,0.0232000,262497.702051999978721,3888844.050133999902755
6800,799,8.4394503,0.0440000,262527.702051999978721,3888844.050133999902755
6801,797,6.7296901,0.0224000,262557.702051999978721,3888844.050133999902755
6802,795,5.1396899,0.0468000,262587.702051999978721,3888844.050133999902755
6803,796,5.7888298,0.0676000,262617.702051999978721,3888844.050133999902755
6804,796,6.5269899,0.0452000,262647.702051999978721,3888844.050133999902755
6805,792,9.9372702,0.0344000,262677.702051999978721,3888844.050133999902755
6806,786,8.2938099,0.0800000,262707.702051999978721,3888844.050133999902755
6807,784,6.1829300,0.0504000,262737.702051999978721,3888844.050133999902755
6808,783,7.6092901,0.0956000,262767.702051999978721,3888844.050133999902755
6809,784,9.1910295,0.0892000,262797.702051999978721,3888844.050133999902755
6810,785,9.1910295,0.0096000,262827.702051999978721,3888844.050133999902755
6811,786,7.6092901,0.0216000,262857.702051999978721,3888844.050133999902755
6812,786,6.4925699,0.0420000,262887.702051999978721,3888844.050133999902755
6813,784,5.8755698,0.0032000,262917.702051999978721,3888844.050133999902755
6814,659,1.5095299,0.0060000,259107.702052000007825,3888814.050133999902755
6815,661,5.5507202,0.0296000,259137.702052000007825,3888814.050133999902755
6816,663,9.4215803,0.0620000,259167.702052000007825,3888814.050133999902755
6817,666,9.9372702,0.0956000,259197.702052000007825,3888814.050133999902755
6818,668,8.2804298,0.1252000,259227.702052000007825,3888814.050133999902755
6819,668,7.3637400,0.1148000,259257.702052000007825,3888814.050133999902755
6820,668,6.8938899,0.2812000,259287.702052000007825,3888814.050133999902755
6821,668,6.1829300,0.1360000,259317.702052000007825,3888814.050133999902755
6822,668,5.0062799,0.1040000,259347.702052000007825,3888814.050133999902755
6823,668,4.0586600,0.1820000,259377.702052000007825,3888814.050133999902755
6824,668,4.0725899,0.2328000,259407.702052000007825,3888814.050133999902755
6825,670,4.7279401,0.1008000,259437.702052000007825,3888814.050133999902755
6826,672,4.4318199,0.0584000,259467.702052000007825,3888814.050133999902755
6827,674,3.3214300,0.0308000,259497.702052000007825,3888814.050133999902755
6828,675,2.6350300,0.0200000,259527.702052000007825,3888814.050133999902755
6829,677,1.0675200,0.0540000,259557.702052000007825,3888814.050133999902755
6830,676,1.3917600,0.0420000,259587.702052000007825,3888814.050133999902755
6831,676,1.3502200,0.0116000,259617.702052000007825,3888814.050133999902755
6832,677,2.8624101,0.0248000,259647.702052000007825,3888814.050133999902755
6833,679,3.6469700,0.0248000,259677.702052000007825,3888814.050133999902755
6834,681,3.1818099,0.0436000,259707.702052000007825,3888814.050133999902755
6835,682,1.2171201,0.0096000,259737.702052000007825,3888814.050133999902755
6836,682,0.6752060,0.0012000,259767.702052000007825,3888814.050133999902755
6837,682,1.3917600,0.0004000,259797.702052000007825,3888814.050133999902755
6838,681,1.3502200,0.0012000,259827.702052000007825,3888814.050133999902755
6839,682,2.1607900,0.0044000,259857.702052000007825,3888814.050133999902755
6840,683,1.9091500,0.0160000,259887.702052000007825,3888814.050133999902755
6841,684,0.9548410,0.0016000,259917.702052000007825,3888814.050133999902755
6842,684,0.3376150,0.0056000,259947.702052000007825,3888814.050133999902755
6843,684,1.6876000,0.0044000,259977.702052000007825,3888814.050133999902755
6844,686,3.5842500,0.0004000,260007.702052000007825,3888814.050133999902755
6845,688,1.6876000,0.0000000,260037.702052000007825,3888814.050133999902755
6846,688,0.9548410,0.0056000,260067.702052000007825,3888814.050133999902755
6847,689,1.2171201,0.0004000,260097.702052000007825,3888814.050133999902755
6848,689,1.0675200,0.0012000,260127.702052000007825,3888814.050133999902755
6849,690,1.6876000,0.0084000,260157.702052000007825,3888814.050133999902755
6850,691,2.4563899,0.0052000,260187.702052000007825,3888814.050133999902755
6851,692,1.0675200,0.0172000,260217.702052000007825,3888814.050133999902755
6852,692,1.3502200,0.0000000,260247.702052000007825,3888814.050133999902755
6853,693,2.8821800,0.0016000,260277.702052000007825,3888814.050133999902755
6854,695,1.8175200,0.0064000,260307.702052000007825,3888814.050133999902755
6855,695,0.3376150,0.0160000,260337.702052000007825,3888814.050133999902755
6856,695,0.3376150,0.0004000,260367.702052000007825,3888814.050133999902755
6857,695,0.7548940,0.0148000,260397.702052000007825,3888814.050133999902755
6858,695,0.7548940,0.0164000,260427.702052000007825,3888814.050133999902755
6859,695,1.6876000,0.0680000,260457.702052000007825,3888814.050133999902755
6860,697,2.1607900,0.0896000,260487.702052000007825,3888814.050133999902755
6861,698,2.1343000,0.0592000,260517.702052000007825,3888814.050133999902755
6862,699,2.3859401,0.0300000,260547.702052000007825,3888814.050133999902755
6863,700,1.3917600,0.0180000,260577.702052000007825,3888814.050133999902755
6864,700,1.0675200,0.0176000,260607.702052000007825,3888814.050133999902755
6865,701,3.1818099,0.0436000,260637.702052000007825,3888814.050133999902755
6866,704,4.7872901,0.0276000,260667.702052000007825,3888814.050133999902755
6867,706,3.3722899,0.0480000,260697.702052000007825,3888814.050133999902755
6868,707,1.2171201,0.0332000,260727.702052000007825,3888814.050133999902755
6869,707,0.4774540,0.0600000,260757.702052000007825,3888814.050133999902755
6870,707,1.2171201,0.0404000,260787.702052000007825,3888814.050133999902755
6871,708,2.2636399,0.0240000,260817.702052000007825,3888814.050133999902755
6872,710,2.5695000,0.0240000,260847.702052000007825,3888814.050133999902755
6873,711,1.2171201,0.0316000,260877.702052000007825,3888814.050133999902755
6874,710,1.6876000,0.0440000,260907.702052000007825,3888814.050133999902755
6875,710,2.3859401,0.0472000,260937.702052000007825,3888814.050133999902755
6876,711,2.7199199,0.0916000,260967.702052000007825,3888814.050133999902755
6877,712,3.3214300,0.0568000,260997.702052000007825,3888814.050133999902755
6878,715,3.9310999,0.0460000,261027.702052000007825,3888814.050133999902755
6879,717,3.1818099,0.0136000,261057.702052000007825,3888814.050133999902755
6880,718,2.3859401,0.0160000,261087.702052000007825,3888814.050133999902755
6881,719,2.6350300,0.0492000,261117.702052000007825,3888814.050133999902755
6882,721,2.6350300,0.0348000,261147.702052000007825,3888814.050133999902755
6883,722,2.8624101,0.0616000,261177.702052000007825,3888814.050133999902755
6884,724,2.4331400,0.0468000,261207.702052000007825,3888814.050133999902755
6885,725,1.2171201,0.0588000,261237.702052000007825,3888814.050133999902755
6886,725,1.2171201,0.0016000,261267.702052000007825,3888814.050133999902755
6887,726,2.7199199,0.0232000,261297.702052000007825,3888814.050133999902755
6888,728,3.1818099,0.0116000,261327.702052000007825,3888814.050133999902755
6889,729,1.2171201,0.0056000,261357.702052000007825,3888814.050133999902755
6890,729,0.0000000,0.0272000,261387.702052000007825,3888814.050133999902755
6891,729,1.2171201,0.0296000,261417.702052000007825,3888814.050133999902755
6892,730,2.8821800,0.0072000,261447.702052000007825,3888814.050133999902755
6893,732,3.3722899,0.0116000,261477.702052000007825,3888814.050133999902755
6894,733,3.1096301,0.0284000,261507.702052000007825,3888814.050133999902755
6895,734,2.2636399,0.0420000,261537.702052000007825,3888814.050133999902755
6896,734,1.9678600,0.0004000,261567.702052000007825,3888814.050133999902755
6897,733,1.9091500,0.0060000,261597.702052000007825,3888814.050133999902755
6898,733,2.3859401,0.0096000,261627.702052000007825,3888814.050133999902755
6899,734,2.7199199,0.0008000,261657.702052000007825,3888814.050133999902755
6900,735,2.8821800,0.0000000,261687.702052000007825,3888814.050133999902755
6901,737,3.3214300,0.0052000,261717.702052000007825,3888814.050133999902755
6902,739,2.7199199,0.0092000,261747.702052000007825,3888814.050133999902755
6903,740,2.3859401,0.0000000,261777.702052000007825,3888814.050133999902755
6904,739,3.3214300,0.0004000,261807.702052000007825,3888814.050133999902755
6905,738,3.5204101,0.0000000,261837.702052000007825,3888814.050133999902755
6906,737,3.1818099,0.0004000,261867.702052000007825,3888814.050133999902755
6907,737,3.7692399,0.0000000,261897.702052000007825,3888814.050133999902755
6908,738,3.9454801,0.0000000,261927.702052000007825,3888814.050133999902755
6909,739,3.1996000,0.0000000,261957.702052000007825,3888814.050133999902755
6910,740,4.0586600,0.0020000,261987.702052000007825,3888814.050133999902755
6911,742,5.8755698,0.0012000,262017.702052000007825,3888814.050133999902755
6912,745,5.5507202,0.0004000,262047.702052000007825,3888814.050133999902755
6913,747,5.6412201,0.0200000,262077.702052000007825,3888814.050133999902755
6914,750,6.6037598,0.0692000,262107.702052000007825,3888814.050133999902755
6915,753,7.5726199,0.0564000,262137.702052000007825,3888814.050133999902755
6916,757,7.7827802,0.0044000,262167.702051999978721,3888814.050133999902755
6917,760,7.0541301,0.0524000,262197.702051999978721,3888814.050133999902755
6918,762,6.7958598,0.0652000,262227.702051999978721,3888814.050133999902755
6919,765,7.9523101,0.1140000,262257.702051999978721,3888814.050133999902755
6920,770,10.1604004,0.1040000,262287.702051999978721,3888814.050133999902755
6921,777,11.6533003,0.0396000,262317.702051999978721,3888814.050133999902755
6922,783,12.9793997,0.0448000,262347.702051999978721,3888814.050133999902755
